acinetobacter_baumannii	ALL	0.9226398584810063	0.9136779782726101	0.9316017386894024	6966
acinetobacter_baumannii	AMK	0.8791049079588765	0.8275567077359125	0.9306531081818405	440
acinetobacter_baumannii	AMP	0.9972972972972973	0.9897933916075735	1.004801202987021	369
acinetobacter_baumannii	ATM	0.9289579520812398	0.9118145188243039	0.9461013853381757	365
acinetobacter_baumannii	CAZ	0.8433551404899718	0.823226646618409	0.8634836343615346	447
acinetobacter_baumannii	CIP	0.9354029989985045	0.9237887707238638	0.9470172272731453	449
acinetobacter_baumannii	CRO	0.969453816225968	0.9513898876050428	0.9875177448468933	393
acinetobacter_baumannii	CTX	0.960083957508615	0.9371643513280817	0.9830035636891482	374
acinetobacter_baumannii	FOX	0.9712987012987014	0.9459448997208882	0.9966525028765146	276
acinetobacter_baumannii	GEN	0.9477113831741096	0.9241708819091691	0.9712518844390502	419
acinetobacter_baumannii	IPM	0.8230231340887375	0.7767456756694022	0.8693005925080728	451
acinetobacter_baumannii	LVX	0.962012802852281	0.9356473866278183	0.9883782190767436	420
acinetobacter_baumannii	MEM	0.7717515303993936	0.7149851260913603	0.8285179347074269	245
acinetobacter_baumannii	NIT	1.0	1.0	1.0	362
acinetobacter_baumannii	SAM	0.9098385664967943	0.8732784127724199	0.9463987202211687	387
acinetobacter_baumannii	SXT	0.8057989830141729	0.7672619867612247	0.844335979267121	396
acinetobacter_baumannii	TET	0.9614984804225312	0.9384761635637962	0.9845207972812662	391
acinetobacter_baumannii	TOB	0.9443712130752976	0.9131544679374999	0.9755879582130953	414
acinetobacter_baumannii	cefazoline	0.9972602739726029	0.9896535750542527	1.004866972890953	368
campylobacter_jejuni	ALL	0.8838414461903517	0.8606425468846963	0.907040345496007	2145
campylobacter_jejuni	AZM	0.9111140478393022	0.8483873290532267	0.9738407666253777	238
campylobacter_jejuni	CIP	0.5954039501091832	0.5023422549207789	0.6884656452975876	240
campylobacter_jejuni	CLI	0.9224109133014908	0.8816823771718111	0.9631394494311706	244
campylobacter_jejuni	ERY	0.9622830712303422	0.93452504977436	0.9900410926863243	236
campylobacter_jejuni	GEN	0.9290635403097408	0.8782075440541234	0.9799195365653582	240
campylobacter_jejuni	NAL	0.8115845274279925	0.7691560494696655	0.8540130053863194	239
campylobacter_jejuni	TEL	0.9567992599444958	0.9296585044635042	0.9839400154254874	232
campylobacter_jejuni	TET	0.8899335775013058	0.8318973868802007	0.9479697681224108	237
campylobacter_jejuni	florfenicol	0.9792480822116081	0.9613242943104026	0.9971718701128136	239
enterobacter_cloacae	ALL	0.6086168169389646	0.5810667215434504	0.6361669123344789	1482
enterobacter_cloacae	CAZ	0.4606779931130653	0.35641706034789555	0.564938925878235	258
enterobacter_cloacae	CIP	0.4685321513220673	0.43128606688186055	0.5057782357622741	254
enterobacter_cloacae	FOX	0.7705314009661837	0.6810067575371747	0.8600560443951927	227
enterobacter_cloacae	GEN	0.5788838612368024	0.5178548680742653	0.6399128543993394	259
enterobacter_cloacae	TGC	0.8359531046461137	0.79002803644528	0.8818781728469475	237
enterobacter_cloacae	TZP	0.5705408163265306	0.4902387964232494	0.6508428362298119	247
escherichia_coli	ALL	0.6453442121090102	0.6185546681348568	0.6721337560831635	1545
escherichia_coli	AMP	0.822652944539737	0.7658614057055217	0.8794444833739523	270
escherichia_coli	CIP	0.661797026502909	0.5950232950832235	0.7285707579225944	269
